player_name,club,atta_serial,atta_position,atta_assists,atta_corner_taken,atta_offsides,atta_dribbles,atta_match_played,atte_serial,atte_position,atte_total_attempts,atte_on_target,atte_off_target,atte_blocked,atte_match_played,defe_serial,defe_position,defe_balls_recoverd,defe_tackles,defe_t_won,defe_t_lost,defe_clearance_attempted,defe_match_played,disc_serial,disc_position,disc_fouls_committed,disc_fouls_suffered,disc_red,disc_yellow,disc_minutes_played,disc_match_played,dist_serial,dist_position,dist_pass_accuracy,dist_pass_attempted,dist_pass_completed,dist_cross_accuracy,dist_cross_attempted,dist_cross_complted,dist_freekicks_taken,dist_match_played,goal_serial_x,goal_position_x,goal_saved,goal_conceded,goal_saved_penalties,goal_cleansheets,goal_punches_made,goal_match_played_x,goal_serial_y,goal_position_y,goal_goals,goal_right_foot,goal_left_foot,goal_headers,goal_others,goal_inside_area,goal_outside_areas,goal_penalties,goal_match_played_y,key__position,key__minutes_played,key__match_played,key__goals,key__assists,key__distance_covered,cluster,pca1,pca2
fábio cardoso,porto,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,2.0,507.0,Defender,3.0,0.0,0.0,0.0,9.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Defender,94.0,39.0,36.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,155.0,2.0,0.0,0.0,18.7,1,-3.7061776979614063,-0.7029048341210048
fábio vieira,porto,64.0,Midfielder,1.0,0.0,0.0,3.0,2.0,440.0,Midfielder,1.0,1.0,0.0,0.0,2.0,543.0,Midfielder,2.0,1.0,0.0,1.0,0.0,2.0,491.0,Midfielder,1.0,2.0,0.0,0.0,85.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,85.0,2.0,0.0,1.0,11,1,-3.335858101306686,-1.9753066828173713
gagliardini,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,543.0,Midfielder,2.0,3.0,2.0,1.0,2.0,5.0,491.0,Midfielder,1.0,1.0,1.0,0.0,66.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,66.0,5.0,0.0,0.0,11.6,1,-3.4709196731290897,-1.0448302231667788
garcia,young boys,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Defender,5.0,1.0,2.0,2.0,5.0,189.0,Defender,21.0,8.0,4.0,4.0,7.0,5.0,71.0,Defender,9.0,2.0,1.0,0.0,435.0,5.0,386.0,Defender,79.8,226.0,184.0,30.0,23.0,7.0,6.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,435.0,5.0,0.0,0.0,40.2,0,1.1624029036596286,2.0215451478608486
garmash,dynamo kyiv,0.0,0,0.0,0.0,0.0,0.0,0.0,130.0,Midfielder,7.0,3.0,1.0,3.0,6.0,337.0,Midfielder,10.0,9.0,2.0,7.0,1.0,6.0,40.0,Midfielder,11.0,15.0,2.0,0.0,325.0,6.0,420.0,Midfielder,78.5,88.0,69.0,0.0,2.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Midfielder,325.0,6.0,1.0,0.0,42.7,2,2.0912689248752927,-0.13046191624749615
gavi,barcelona,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Midfielder,4.0,0.0,3.0,1.0,6.0,198.0,Midfielder,20.0,9.0,4.0,5.0,2.0,6.0,12.0,Midfielder,16.0,7.0,2.0,0.0,398.0,6.0,37.0,Midfielder,92.8,164.0,153.0,0.0,3.0,0.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,398.0,6.0,0.0,0.0,54.1,0,0.9725434814544338,2.407327247902735
gerard moreno,villarreal,5.0,Forward,4.0,0.0,3.0,9.0,7.0,22.0,Forward,21.0,6.0,9.0,6.0,7.0,364.0,Forward,9.0,2.0,0.0,2.0,5.0,7.0,326.0,Forward,3.0,7.0,1.0,0.0,524.0,7.0,554.0,Forward,66.2,163.0,110.0,16.0,6.0,1.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Forward,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,Forward,524.0,7.0,2.0,4.0,65.7,6,6.622616171123924,-5.1226245623924145
gerhardt,wolfsburg,64.0,Midfielder,1.0,0.0,0.0,0.0,5.0,440.0,Midfielder,1.0,0.0,0.0,1.0,5.0,448.0,Midfielder,5.0,2.0,2.0,0.0,0.0,5.0,417.0,Midfielder,2.0,4.0,0.0,0.0,192.0,5.0,570.0,Midfielder,63.0,61.0,44.0,66.0,3.0,2.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,192.0,5.0,0.0,1.0,25.8,1,-0.6944296125955308,-0.6851892871519217
ghezzal,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,113.0,Midfielder,8.0,2.0,6.0,0.0,5.0,385.0,Midfielder,8.0,7.0,1.0,6.0,0.0,5.0,263.0,Midfielder,4.0,6.0,1.0,0.0,345.0,5.0,536.0,Midfielder,69.0,161.0,113.0,14.0,14.0,2.0,3.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,Midfielder,345.0,5.0,1.0,0.0,38.3,2,1.701654656921836,-1.4022780562792811
gil dias,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,1.0,1.0,0.0,0.0,0.7,3,-4.8905649021853685,-1.4826978175601957
gilberto,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Defender,3.0,1.0,0.0,2.0,9.0,27.0,Defender,48.0,17.0,8.0,9.0,17.0,9.0,12.0,Defender,16.0,13.0,1.0,0.0,715.0,9.0,386.0,Defender,79.8,291.0,232.0,30.0,13.0,4.0,9.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,Defender,715.0,9.0,1.0,0.0,85.7,0,5.63732694095213,4.114562441569114
giménez,atlético,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Defender,5.0,0.0,4.0,1.0,7.0,76.0,Defender,35.0,4.0,2.0,2.0,23.0,7.0,263.0,Defender,4.0,3.0,1.0,0.0,585.0,7.0,408.0,Defender,78.9,211.0,175.0,0.0,0.0,0.0,10.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,585.0,7.0,0.0,0.0,63.3,0,1.1675724323066339,2.588831227674725
ginczek,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,2.0,1.0,0.0,0.0,1.1,3,-4.889778870828593,-1.482121321629341
giroud,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Forward,5.0,3.0,2.0,0.0,5.0,479.0,Forward,4.0,2.0,1.0,1.0,3.0,5.0,201.0,Forward,5.0,2.0,2.0,0.0,261.0,5.0,464.0,Forward,75.6,48.0,36.0,0.0,3.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,261.0,5.0,0.0,0.0,29,1,-1.124000743023007,-0.2506894486328722
gnabry,bayern,24.0,Forward,2.0,3.0,0.0,12.0,8.0,26.0,Forward,18.0,8.0,6.0,4.0,8.0,264.0,Forward,14.0,2.0,1.0,1.0,0.0,8.0,326.0,Forward,3.0,1.0,0.0,0.0,391.0,8.0,489.0,Forward,73.6,231.0,194.0,20.0,10.0,2.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Forward,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,Forward,391.0,8.0,3.0,2.0,46.7,6,5.434321808810525,-4.038127116611577
gomes,losc,64.0,Midfielder,1.0,0.0,1.0,3.0,4.0,277.0,Midfielder,3.0,1.0,2.0,0.0,4.0,448.0,Midfielder,5.0,2.0,0.0,2.0,1.0,4.0,491.0,Midfielder,1.0,4.0,0.0,0.0,168.0,4.0,450.0,Midfielder,76.5,54.0,40.0,50.0,2.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Midfielder,168.0,4.0,1.0,1.0,19.7,2,0.05911641682928902,-2.4355210496607156
gomez,liverpool,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,1.0,0.0,0.0,7.0,264.0,Defender,14.0,0.0,0.0,0.0,5.0,7.0,491.0,Defender,1.0,0.0,0.0,0.0,245.0,7.0,466.0,Defender,75.4,200.0,173.0,0.0,1.0,0.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,245.0,7.0,0.0,0.0,30.4,1,-1.0648140501113224,0.6216051250521968
gonçalo inácio,sporting cp,64.0,Defender,1.0,0.0,0.0,2.0,7.0,440.0,Defender,1.0,0.0,1.0,0.0,7.0,129.0,Defender,28.0,4.0,3.0,1.0,16.0,7.0,326.0,Defender,3.0,2.0,1.0,0.0,561.0,7.0,62.0,Defender,91.4,271.0,246.0,0.0,0.0,0.0,17.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,561.0,7.0,0.0,1.0,60.7,0,1.6179904284707955,2.6301959866352322
gonçalo ramos,benfica,64.0,Forward,1.0,0.0,0.0,4.0,7.0,80.0,Forward,10.0,2.0,4.0,4.0,7.0,264.0,Forward,14.0,0.0,0.0,0.0,2.0,7.0,94.0,Forward,8.0,6.0,2.0,0.0,369.0,7.0,424.0,Forward,78.3,101.0,76.0,0.0,0.0,0.0,1.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Forward,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Forward,369.0,7.0,1.0,1.0,52.1,2,2.9010414626403898,-1.7307169578254202
goretzka,bayern,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,Midfielder,16.0,3.0,7.0,6.0,6.0,76.0,Midfielder,35.0,8.0,5.0,3.0,6.0,6.0,107.0,Midfielder,7.0,4.0,0.0,0.0,466.0,6.0,219.0,Midfielder,85.7,338.0,307.0,33.0,3.0,1.0,5.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,466.0,6.0,0.0,0.0,59.3,0,2.5184170044767518,1.5377640172311666
gosens,atalanta,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Midfielder,3.0,2.0,1.0,0.0,2.0,448.0,Midfielder,5.0,2.0,1.0,1.0,2.0,2.0,417.0,Midfielder,2.0,0.0,0.0,0.0,101.0,2.0,519.0,Midfielder,70.5,56.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,Midfielder,101.0,2.0,1.0,0.0,12.1,1,-2.1998440940671853,-2.135894026541844
gravenberch,ajax,64.0,Midfielder,1.0,15.0,1.0,18.0,8.0,98.0,Midfielder,9.0,5.0,2.0,2.0,8.0,110.0,Midfielder,30.0,4.0,3.0,1.0,10.0,8.0,6.0,Midfielder,17.0,11.0,1.0,0.0,703.0,8.0,161.0,Midfielder,87.4,386.0,342.0,0.0,9.0,0.0,9.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,703.0,8.0,0.0,1.0,89.1,0,5.242511431341318,1.9621164294715434
grbić,losc,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,Goalkeeper,50.7,165.0,85.0,0.0,0.0,0.0,24.0,6.0,25.0,Goalkeeper,13.0,4.0,0.0,3.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,540.0,6.0,0.0,0.0,31.9,3,-3.572274875461723,1.3850108129680638
grealish,man. city,64.0,Midfielder,1.0,3.0,6.0,18.0,7.0,80.0,Midfielder,10.0,3.0,0.0,7.0,7.0,317.0,Midfielder,11.0,2.0,0.0,2.0,0.0,7.0,71.0,Midfielder,9.0,17.0,0.0,0.0,461.0,7.0,165.0,Midfielder,87.2,243.0,214.0,40.0,5.0,2.0,3.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Midfielder,461.0,7.0,1.0,1.0,57.1,6,5.095918817286573,-2.33622500342506
greenwood,man. united,64.0,Forward,1.0,0.0,3.0,6.0,4.0,347.0,Forward,2.0,2.0,0.0,0.0,4.0,507.0,Forward,3.0,0.0,0.0,0.0,1.0,4.0,326.0,Forward,3.0,3.0,1.0,0.0,304.0,4.0,212.0,Forward,85.8,143.0,123.0,40.0,5.0,2.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Forward,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,Forward,304.0,4.0,1.0,1.0,38.1,2,0.6631491887645912,-2.297956862999982
griezmann,atlético,24.0,Forward,2.0,2.0,1.0,8.0,9.0,52.0,Forward,12.0,5.0,5.0,2.0,9.0,198.0,Forward,20.0,14.0,6.0,8.0,5.0,9.0,146.0,Forward,6.0,4.0,0.0,1.0,518.0,9.0,386.0,Forward,79.8,191.0,151.0,42.0,7.0,3.0,1.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Forward,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,Forward,518.0,9.0,4.0,2.0,64.3,6,7.512220568682424,-2.385584614011483
grimaldo,benfica,12.0,Defender,3.0,11.0,1.0,10.0,10.0,277.0,Defender,3.0,1.0,1.0,1.0,10.0,82.0,Defender,34.0,15.0,6.0,9.0,24.0,10.0,201.0,Defender,5.0,9.0,2.0,0.0,863.0,10.0,354.0,Defender,81.1,319.0,257.0,41.0,34.0,14.0,21.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,863.0,10.0,0.0,3.0,107.7,5,7.557117787549682,4.560349364245899
grujić,porto,64.0,Midfielder,1.0,0.0,0.0,3.0,6.0,130.0,Midfielder,7.0,6.0,1.0,0.0,6.0,241.0,Midfielder,16.0,8.0,3.0,5.0,4.0,6.0,71.0,Midfielder,9.0,4.0,1.0,0.0,320.0,6.0,450.0,Midfielder,76.5,131.0,110.0,0.0,0.0,0.0,2.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,320.0,6.0,0.0,1.0,40.9,0,1.4089897838513412,0.6055639835303074
gudmundsson,losc,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,1.0,1.0,4.0,337.0,Defender,10.0,2.0,2.0,0.0,4.0,4.0,417.0,Defender,2.0,7.0,1.0,0.0,243.0,4.0,528.0,Defender,70.0,76.0,53.0,0.0,9.0,0.0,2.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,243.0,4.0,0.0,0.0,29.1,1,-1.5735998736572419,0.10105624348985172
guerreiro,dortmund,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,1.0,1.0,3.0,385.0,Defender,8.0,1.0,0.0,1.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,Defender,84.3,129.0,111.0,0.0,4.0,0.0,4.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,182.0,3.0,0.0,0.0,23.1,1,-2.8909047266077295,-0.3701060996386639
gueye,paris,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Midfielder,4.0,2.0,2.0,0.0,7.0,264.0,Midfielder,14.0,12.0,5.0,7.0,5.0,7.0,55.0,Midfielder,10.0,7.0,1.0,0.0,400.0,7.0,131.0,Midfielder,88.7,209.0,190.0,33.0,3.0,1.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Midfielder,400.0,7.0,1.0,0.0,48.1,2,2.5118583623782396,1.243858387467581
guilavogui,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,1.0,0.0,5.0,54.0,Midfielder,39.0,6.0,1.0,5.0,26.0,5.0,40.0,Midfielder,11.0,2.0,4.0,1.0,429.0,5.0,232.0,Midfielder,85.4,215.0,184.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,429.0,5.0,0.0,0.0,50.5,0,0.5623855167759028,3.8362992311826196
guindo,salzburg,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Defender,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,4.0,1.0,0.0,0.0,1.2,3,-4.832808822589307,-1.8478290983630397
gulácsi,leipzig,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,Goalkeeper,81.2,182.0,145.0,0.0,0.0,0.0,21.0,5.0,32.0,Goalkeeper,11.0,14.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,450.0,5.0,0.0,0.0,27.2,3,-3.6573944671621277,1.2097201330033553
gvardiol,leipzig,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Defender,4.0,0.0,2.0,2.0,6.0,54.0,Defender,39.0,9.0,5.0,4.0,12.0,6.0,94.0,Defender,8.0,3.0,0.0,0.0,334.0,6.0,195.0,Defender,86.3,196.0,162.0,0.0,2.0,0.0,3.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,334.0,6.0,0.0,0.0,41.5,0,0.5454616253400987,2.519391091121661
gómez,sevilla,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Forward,5.0,1.0,1.0,3.0,5.0,385.0,Forward,8.0,1.0,0.0,1.0,1.0,5.0,491.0,Forward,1.0,5.0,0.0,0.0,322.0,5.0,280.0,Forward,83.8,176.0,148.0,13.0,15.0,2.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,322.0,5.0,0.0,0.0,36.7,1,-0.6724918101860627,-0.26842965715353323
gökhan töre,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,Midfielder,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,75.0,4.0,0.0,0.0,11.2,3,-4.373501626825925,-1.6243733013702415
gündoğan,man. city,24.0,Midfielder,2.0,16.0,1.0,3.0,10.0,40.0,Midfielder,14.0,2.0,4.0,8.0,10.0,285.0,Midfielder,13.0,6.0,0.0,6.0,2.0,10.0,263.0,Midfielder,4.0,7.0,1.0,0.0,660.0,10.0,71.0,Midfielder,90.8,406.0,367.0,33.0,15.0,5.0,7.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,660.0,10.0,0.0,2.0,86.4,5,6.183601694218652,0.9333102421090138
günok,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,Goalkeeper,66.0,38.0,25.0,0.0,0.0,0.0,1.0,1.0,41.0,Goalkeeper,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,90.0,1.0,0.0,0.0,4.8,3,-4.675249357575812,-0.9002616951521388
haaland,dortmund,0.0,0,0.0,0.0,0.0,0.0,0.0,52.0,Forward,12.0,7.0,5.0,0.0,3.0,448.0,Forward,5.0,0.0,0.0,0.0,4.0,3.0,417.0,Forward,2.0,2.0,0.0,0.0,203.0,3.0,603.0,Forward,46.7,50.0,27.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Forward,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,Forward,203.0,3.0,3.0,0.0,22.3,2,0.24433340905993947,-5.037112588392721
haidara,leipzig,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,1.0,0.0,4.0,264.0,Midfielder,14.0,8.0,5.0,3.0,1.0,4.0,326.0,Midfielder,3.0,1.0,0.0,0.0,182.0,4.0,204.0,Midfielder,86.0,123.0,106.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,182.0,4.0,0.0,0.0,24.4,1,-1.716597321923079,1.0709839720024419
hakan çalhanoğlu,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Midfielder,5.0,1.0,3.0,1.0,6.0,264.0,Midfielder,14.0,8.0,2.0,6.0,2.0,6.0,201.0,Midfielder,5.0,4.0,0.0,0.0,419.0,6.0,219.0,Midfielder,85.7,262.0,225.0,47.0,34.0,16.0,4.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,419.0,6.0,0.0,0.0,55.2,0,1.8058222138581954,1.6525267801512142
hakimi,paris,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,8.0,70.0,Defender,36.0,7.0,1.0,6.0,11.0,8.0,326.0,Defender,3.0,7.0,2.0,0.0,718.0,8.0,78.0,Defender,90.4,417.0,378.0,10.0,10.0,1.0,5.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,718.0,8.0,0.0,0.0,85.3,0,2.1946217175144196,3.964920097716258
haller,ajax,64.0,Forward,1.0,0.0,3.0,9.0,8.0,16.0,Forward,24.0,15.0,8.0,1.0,8.0,337.0,Forward,10.0,8.0,2.0,6.0,5.0,8.0,6.0,Forward,17.0,11.0,1.0,0.0,668.0,8.0,365.0,Forward,80.8,162.0,134.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Forward,11.0,3.0,4.0,3.0,1.0,11.0,0.0,1.0,8.0,Forward,668.0,8.0,11.0,1.0,82.2,4,12.81608091608257,-11.999842378202047
handanovič,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Goalkeeper,91.6,253.0,230.0,0.0,0.0,0.0,7.0,8.0,29.0,Goalkeeper,12.0,7.0,0.0,3.0,5.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,720.0,8.0,0.0,0.0,32,3,-3.397180440286727,2.046249747656332
hateboer,atalanta,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Defender,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,Defender,88.0,33.0,29.0,33.0,3.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,90.0,1.0,0.0,0.0,11.8,3,-3.908924600420982,-1.2056334803118018
